Course Code,Course Title,CRN,Section Type,Time,Days,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 401,Computer Algorithms I,15054.0,LCD,10:00 AM - 11:40 AM,MWF,"Lowman, R",,Summer,2015,morning,100.0
CS 480,Database Systems,19865.0,LCD,10:45 AM - 01:15 PM,TR,"Hummel, J",,Summer,2015,morning,150.0
CS 480,Database Systems,19866.0,LCD,10:45 AM - 01:15 PM,TR,"Hummel, J",,Summer,2015,morning,150.0
CS 100,Discovering Computer Science,10615.0,LCD,01:00 PM - 01:50 PM,MWF,"Reed, D",,Fall,2015,afternoon,50.0
CS 107,Introduction to Computing and Programming,10634.0,LEC,04:00 PM - 04:50 PM,MWF,"Lillis, J",,Fall,2015,afternoon,50.0
CS 109,C/C ++ Programming for Engineers with MatLab,36425.0,LCD,02:00 PM - 02:50 PM,MW,"Hummel, J",,Fall,2015,afternoon,50.0
CS 111,Program Design I,34656.0,LCD,11:00 AM - 12:15 PM,TR,"Troy, P",,Fall,2015,morning,75.0
CS 141,Program Design II,34657.0,LCD,03:00 PM - 03:50 PM,MWF,"Reed, D",,Fall,2015,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34858.0,LEC,02:00 PM - 03:15 PM,TR,"Hogan, D",,Fall,2015,afternoon,75.0
CS 151,Mathematical Foundations of Computing,38905.0,LEC,01:00 PM - 01:50 PM,MWF,"Hogan, D",,Fall,2015,afternoon,50.0
CS 201,Data Structures and Discrete Mathematics I,10641.0,LCD,11:00 AM - 12:15 PM,TR,"Theys, M",,Fall,2015,morning,75.0
CS 201,Data Structures and Discrete Mathematics I,,LCD,12:00 PM - 12:50 PM,M,"Theys, M",,Fall,2015,afternoon,50.0
CS 211,Programming Practicum,34861.0,LCD,11:00 AM - 11:50 AM,M,"Troy, P",,Fall,2015,morning,50.0
CS 251,Data Structures,36203.0,LCD,02:00 PM - 02:50 PM,MWF,"Lillis, J",,Fall,2015,afternoon,50.0
CS 261,Machine Organization,36391.0,LCD,12:30 PM - 01:45 PM,TR,"Theys, M",,Fall,2015,afternoon,75.0
CS 301,Languages and Automata,10647.0,LEC,09:30 AM - 10:45 AM,TR,"Checkoway, S",,Fall,2015,morning,75.0
CS 341,Programming Language Design and Implementation,36202.0,LCD,01:00 PM - 01:50 PM,MWF,"Hummel, J",,Fall,2015,afternoon,50.0
CS 342,Software Design,37162.0,LCD,12:30 PM - 01:45 PM,TR,"Hogan, D",,Fall,2015,afternoon,75.0
CS 361,Computer Systems,36535.0,LCD,11:00 AM - 11:50 AM,MWF,"Taylor, C",,Fall,2015,morning,50.0
CS 362,Computer Design,36196.0,LCD,02:00 PM - 03:15 PM,TR,"Theys, M",,Fall,2015,afternoon,75.0
CS 377,Communication and Ethical Issues in Computing,38340.0,LCD,12:00 PM - 12:50 PM,MW,"Sloan, R",,Fall,2015,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,36199.0,LCD,02:00 PM - 02:50 PM,MW,"Sloan, R",,Fall,2015,afternoon,50.0
CS 385,Operating Systems Concepts and Design,10654.0,LCD,03:30 PM - 04:45 PM,TR,"Taylor, C",,Fall,2015,afternoon,75.0
CS 401,Computer Algorithms I,10669.0,LCD,11:00 AM - 11:50 AM,MWF,"Turan, G",,Fall,2015,morning,50.0
CS 401,Computer Algorithms I,20262.0,LCD,11:00 AM - 11:50 AM,MWF,"Turan, G",,Fall,2015,morning,50.0
CS 401,Computer Algorithms I,10671.0,LCD,12:30 PM - 01:45 PM,TR,"Berger-Wolf, T",,Fall,2015,afternoon,75.0
CS 401,Computer Algorithms I,20264.0,LCD,12:30 PM - 01:45 PM,TR,"Berger-Wolf, T",,Fall,2015,afternoon,75.0
CS 401,Computer Algorithms I,35218.0,LCD,02:00 PM - 02:50 PM,MWF,"Kshemkalyani, A",,Fall,2015,afternoon,50.0
CS 401,Computer Algorithms I,35219.0,LCD,02:00 PM - 02:50 PM,MWF,"Kshemkalyani, A",,Fall,2015,afternoon,50.0
CS 401,Computer Algorithms I,39067.0,LCD,03:30 PM - 04:45 PM,TR,"Lillis, J",,Fall,2015,afternoon,75.0
CS 401,Computer Algorithms I,39068.0,LCD,03:30 PM - 04:45 PM,TR,"Lillis, J",,Fall,2015,afternoon,75.0
CS 411,Artificial Intelligence I,10672.0,LCD,12:00 PM - 12:50 PM,MWF,"Gmytrasiewicz, P",,Fall,2015,afternoon,50.0
CS 411,Artificial Intelligence I,20266.0,LCD,12:00 PM - 12:50 PM,MWF,"Gmytrasiewicz, P",,Fall,2015,afternoon,50.0
CS 412,Introduction to Machine Learning,38992.0,LCD,09:30 AM - 10:45 AM,TR,"Ziebart, B",,Fall,2015,morning,75.0
CS 412,Introduction to Machine Learning,38993.0,LCD,09:30 AM - 10:45 AM,TR,"Ziebart, B",,Fall,2015,morning,75.0
CS 424,Visualization and Visual Analytics,33484.0,LCD,02:00 PM - 03:15 PM,TR,"Johnson, A",,Fall,2015,afternoon,75.0
CS 424,Visualization and Visual Analytics,33485.0,LCD,02:00 PM - 03:15 PM,TR,"Johnson, A",,Fall,2015,afternoon,75.0
CS 425,Computer Graphics I,38706.0,LCD,12:30 PM - 01:45 PM,TR,"Kenyon, R",,Fall,2015,afternoon,75.0
CS 425,Computer Graphics I,38721.0,LCD,12:30 PM - 01:45 PM,TR,"Kenyon, R",,Fall,2015,afternoon,75.0
CS 440,Software Engineering I,10674.0,LCD,09:30 AM - 10:45 AM,TR,"Bell, J",,Fall,2015,morning,75.0
CS 440,Software Engineering I,20269.0,LCD,09:30 AM - 10:45 AM,TR,"Bell, J",,Fall,2015,morning,75.0
CS 440,Software Engineering I,38984.0,LCD,03:30 PM - 04:45 PM,TR,"Bell, J",,Fall,2015,afternoon,75.0
CS 440,Software Engineering I,38985.0,LCD,03:30 PM - 04:45 PM,TR,"Bell, J",,Fall,2015,afternoon,75.0
CS 441,Engineering Distributed Objects For Cloud Computing,10676.0,LEC,12:30 PM - 01:45 PM,TR,"Grechanik, M",,Fall,2015,afternoon,75.0
CS 441,Engineering Distributed Objects For Cloud Computing,20270.0,LEC,12:30 PM - 01:45 PM,TR,"Grechanik, M",,Fall,2015,afternoon,75.0
CS 442,Software Engineering II,38900.0,LEC,12:30 PM - 01:45 PM,TR,"Bell, J",,Fall,2015,afternoon,75.0
CS 442,Software Engineering II,38901.0,LEC,12:30 PM - 01:45 PM,TR,"Bell, J",,Fall,2015,afternoon,75.0
CS 450,Introduction to Networking,10677.0,LEC,03:00 PM - 03:50 PM,MWF,"Kanich, C",,Fall,2015,afternoon,50.0
CS 450,Introduction to Networking,20271.0,LEC,03:00 PM - 03:50 PM,MWF,"Kanich, C",,Fall,2015,afternoon,50.0
CS 466,Advanced Computer Architecture,28472.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",,Fall,2015,morning,75.0
CS 466,Advanced Computer Architecture,28473.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",,Fall,2015,morning,75.0
CS 474,Object-Oriented Languages and Environments,10680.0,LCD,11:00 AM - 12:15 PM,TR,"Buy, U",,Fall,2015,morning,75.0
CS 474,Object-Oriented Languages and Environments,20205.0,LCD,11:00 AM - 12:15 PM,TR,"Buy, U",,Fall,2015,morning,75.0
CS 474,Object-Oriented Languages and Environments,38902.0,LCD,02:00 PM - 03:15 PM,TR,"Grechanik, M",,Fall,2015,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38903.0,LCD,02:00 PM - 03:15 PM,TR,"Grechanik, M",,Fall,2015,afternoon,75.0
CS 480,Database Systems,10682.0,LCD,03:30 PM - 04:45 PM,TR,"Wolfson, O",,Fall,2015,afternoon,75.0
CS 480,Database Systems,13947.0,LCD,03:30 PM - 04:45 PM,TR,"Wolfson, O",,Fall,2015,afternoon,75.0
CS 487,Building Secure Computer Systems,28124.0,LCD,01:00 PM - 01:50 PM,MWF,"Venkatesan Natarajan, V",,Fall,2015,afternoon,50.0
CS 487,Building Secure Computer Systems,28125.0,LCD,01:00 PM - 01:50 PM,MWF,"Venkatesan Natarajan, V",,Fall,2015,afternoon,50.0
CS 491,Seminar,39059.0,LCD,ARRANGED,,"Kenyon, R",,Fall,2015,unknown,
CS 491,Seminar,38956.0,LCD,02:30 PM - 05:30 PM,R,"Buy, U",,Fall,2015,afternoon,180.0
CS 491,Seminar,38963.0,LCD,02:30 PM - 05:45 PM,R,"Buy, U",,Fall,2015,afternoon,195.0
CS 491,Seminar,38416.0,LCD,03:00 PM - 05:30 PM,W,"Ohlsson, S",,Fall,2015,afternoon,150.0
CS 491,Seminar,38417.0,LCD,03:00 PM - 05:30 PM,W,"Ohlsson, S",,Fall,2015,afternoon,150.0
CS 499,Professional Development Seminar,32402.0,LCD,ARRANGED,,"Troy, P",,Fall,2015,unknown,
CS 501,Computer Algorithms II,34850.0,LCD,11:00 AM - 11:50 AM,MWF,"Sistla, A",,Fall,2015,morning,50.0
CS 501,Computer Algorithms II,26929.0,LCD,02:00 PM - 03:15 PM,TR,"Turan, G",,Fall,2015,afternoon,75.0
CS 514,Applied Artificial Intelligence,22882.0,LCD,10:00 AM - 10:50 AM,MWF,"Gmytrasiewicz, P",,Fall,2015,morning,50.0
CS 521,Statistical Natural Language Processing,25674.0,LCD,12:00 PM - 12:50 PM,MWF,"Di Eugenio, B",,Fall,2015,afternoon,50.0
CS 522,Human-Computer Interaction,37373.0,LCD,10:00 AM - 10:50 AM,MWF,"Marai, G",,Fall,2015,morning,50.0
CS 526,Computer Graphics II,38727.0,LCD,03:30 PM - 05:50 PM,W,"Forbes, A",,Fall,2015,afternoon,140.0
CS 545,Formal Methods In Concurrent and Distributed Systems,34999.0,LCD,01:00 PM - 02:15 PM,MW,"Sistla, A",,Fall,2015,afternoon,75.0
CS 554,Advanced Topics in Concurrent Computing Systems,28126.0,LCD,05:00 PM - 06:15 PM,TR,"Murata, T",,Fall,2015,evening,75.0
CS 559,Neural Networks,25622.0,LCD,05:00 PM - 06:15 PM,TR,"Graupe, D",,Fall,2015,evening,75.0
CS 565,Physical Design Automation,28478.0,LCD,06:00 PM - 07:15 PM,TR,"Dutt, S",,Fall,2015,evening,75.0
CS 566,Parallel Processing,33741.0,LCD,03:30 PM - 04:45 PM,TR,"Kshemkalyani, A",,Fall,2015,afternoon,75.0
CS 583,Data Mining and Text Mining,30286.0,LCD,03:30 PM - 04:45 PM,TR,"Liu, B",,Fall,2015,afternoon,75.0
CS 584,Advanced Data Mining,33487.0,LEC,09:30 AM - 10:45 AM,TR,"Yu, P",,Fall,2015,morning,75.0
CS 586,Data and Web Semantics,22888.0,LEC,12:30 PM - 01:45 PM,TR,"Cruz, I",,Fall,2015,afternoon,75.0
CS 587,Computer Systems Security,38056.0,LCD,03:00 PM - 04:15 PM,MW,"Solworth, J",,Fall,2015,afternoon,75.0
CS 100,Discovering Computer Science,17397.0,LCD,02:00 PM - 02:50 PM,MWF,"Hogan, D",,Spring,2016,afternoon,50.0
CS 107,Introduction to Computing and Programming,17412.0,LEC,11:00 AM - 12:15 PM,TR,"Hogan, D",,Spring,2016,morning,75.0
CS 109,C/C ++ Programming for Engineers with MatLab,19466.0,LCD,02:00 PM - 02:50 PM,MW,"Bell, J",,Spring,2016,afternoon,50.0
CS 111,Program Design I,34013.0,LCD,09:30 AM - 10:45 AM,TR,"Taylor, C",,Spring,2016,morning,75.0
CS 141,Program Design II,34447.0,LCD,01:00 PM - 01:50 PM,MWF,"Reed, D",,Spring,2016,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34014.0,LEC,12:00 PM - 12:50 PM,MWF,"Hogan, D",,Spring,2016,afternoon,50.0
CS 201,Data Structures and Discrete Mathematics I,17418.0,LCD,12:00 PM - 12:50 PM,F,"Theys, M",,Spring,2016,afternoon,50.0
CS 201,Data Structures and Discrete Mathematics I,,LCD,12:30 PM - 01:45 PM,TR,,,Spring,2016,afternoon,75.0
CS 211,Programming Practicum,34456.0,LCD,10:00 AM - 10:50 AM,F,"Troy, P",,Spring,2016,morning,50.0
CS 251,Data Structures,34460.0,LCD,11:00 AM - 11:50 AM,MWF,"Lillis, J",,Spring,2016,morning,50.0
CS 261,Machine Organization,34463.0,LCD,02:00 PM - 03:15 PM,TR,"Theys, M",,Spring,2016,afternoon,75.0
CS 301,Languages and Automata,17422.0,LEC,01:00 PM - 01:50 PM,MWF,"Lillis, J",,Spring,2016,afternoon,50.0
CS 341,Programming Language Design and Implementation,34723.0,LCD,03:00 PM - 03:50 PM,MWF,"Hummel, J",,Spring,2016,afternoon,50.0
CS 342,Software Design,35976.0,LCD,02:00 PM - 03:15 PM,TR,"Troy, P",,Spring,2016,afternoon,75.0
CS 361,Computer Systems,36306.0,LCD,12:30 PM - 01:45 PM,TR,"Kanich, C",,Spring,2016,afternoon,75.0
CS 362,Computer Design,36309.0,LCD,09:30 AM - 10:45 AM,TR,"Theys, M",,Spring,2016,morning,75.0
CS 377,Communication and Ethical Issues in Computing,36312.0,LCD,12:00 PM - 12:50 PM,MW,"Reed, D",,Spring,2016,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,38111.0,LCD,02:00 PM - 02:50 PM,MW,"Reed, D",,Spring,2016,afternoon,50.0
CS 385,Operating Systems Concepts and Design,17428.0,LCD,03:30 PM - 04:45 PM,TR,"Taylor, C",,Spring,2016,afternoon,75.0
CS 401,Computer Algorithms I,17454.0,LCD,11:00 AM - 11:50 AM,MWF,"Reyzin, L",,Spring,2016,morning,50.0
CS 401,Computer Algorithms I,20665.0,LCD,11:00 AM - 11:50 AM,MWF,"Reyzin, L",,Spring,2016,morning,50.0
CS 401,Computer Algorithms I,17455.0,LCD,12:30 PM - 01:45 PM,TR,"Berger-Wolf, T",,Spring,2016,afternoon,75.0
CS 401,Computer Algorithms I,20667.0,LCD,12:30 PM - 01:45 PM,TR,"Berger-Wolf, T",,Spring,2016,afternoon,75.0
CS 411,Artificial Intelligence I,38549.0,LCD,10:00 AM - 10:50 AM,MWF,"Zhang, X",,Spring,2016,morning,50.0
CS 411,Artificial Intelligence I,38550.0,LCD,10:00 AM - 10:50 AM,MWF,"Zhang, X",,Spring,2016,morning,50.0
CS 412,Introduction to Machine Learning,38114.0,LCD,02:00 PM - 03:15 PM,TR,"Ziebart, B",,Spring,2016,afternoon,75.0
CS 412,Introduction to Machine Learning,38115.0,LCD,02:00 PM - 03:15 PM,TR,"Ziebart, B",,Spring,2016,afternoon,75.0
CS 421,Natural Language Processing,28653.0,LEC,12:30 PM - 01:45 PM,TR,"Di Eugenio, B",,Spring,2016,afternoon,75.0
CS 421,Natural Language Processing,28654.0,LEC,12:30 PM - 01:45 PM,TR,"Di Eugenio, B",,Spring,2016,afternoon,75.0
CS 422,User Interface Design and Programming,19650.0,LCD,02:00 PM - 03:15 PM,TR,"Johnson, A",,Spring,2016,afternoon,75.0
CS 422,User Interface Design and Programming,20669.0,LCD,02:00 PM - 03:15 PM,TR,"Johnson, A",,Spring,2016,afternoon,75.0
CS 426,Video Game Design and Development,27145.0,LCD,03:00 PM - 05:30 PM,F,"Marai, G",,Spring,2016,afternoon,150.0
CS 426,Video Game Design and Development,27146.0,LCD,03:00 PM - 05:30 PM,F,"Marai, G",,Spring,2016,afternoon,150.0
CS 440,Software Engineering I,29904.0,LCD,12:00 PM - 12:50 PM,MWF,"Bell, J",,Spring,2016,afternoon,50.0
CS 440,Software Engineering I,29905.0,LCD,12:00 PM - 12:50 PM,MWF,"Bell, J",,Spring,2016,afternoon,50.0
CS 442,Software Engineering II,33785.0,LEC,09:30 AM - 10:45 AM,TR,"Bell, J",,Spring,2016,morning,75.0
CS 442,Software Engineering II,33786.0,LEC,09:30 AM - 10:45 AM,TR,"Bell, J",,Spring,2016,morning,75.0
CS 450,Introduction to Networking,17432.0,LEC,01:00 PM - 01:50 PM,MWF,"Vamanan, B",,Spring,2016,afternoon,50.0
CS 450,Introduction to Networking,19163.0,LEC,01:00 PM - 01:50 PM,MWF,"Vamanan, B",,Spring,2016,afternoon,50.0
CS 466,Advanced Computer Architecture,26694.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",,Spring,2016,morning,75.0
CS 466,Advanced Computer Architecture,26695.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",,Spring,2016,morning,75.0
CS 469,Computer Systems Design,17434.0,LCD,02:00 PM - 03:15 PM,TR,"Rao, W",,Spring,2016,afternoon,75.0
CS 469,Computer Systems Design,19165.0,LCD,02:00 PM - 03:15 PM,TR,"Rao, W",,Spring,2016,afternoon,75.0
CS 473,Compiler Design,26540.0,LCD,02:00 PM - 02:50 PM,MWF,"Hummel, J",,Spring,2016,afternoon,50.0
CS 473,Compiler Design,26541.0,LCD,02:00 PM - 02:50 PM,MWF,"Hummel, J",,Spring,2016,afternoon,50.0
CS 474,Object-Oriented Languages and Environments,38616.0,LCD,11:00 AM - 12:15 PM,TR,"Troy, P",,Spring,2016,morning,75.0
CS 474,Object-Oriented Languages and Environments,38617.0,LCD,11:00 AM - 12:15 PM,TR,"Troy, P",,Spring,2016,morning,75.0
CS 478,Software Development for Mobile Platforms,37633.0,LCD,09:30 AM - 10:45 AM,TR,"Buy, U",,Spring,2016,morning,75.0
CS 478,Software Development for Mobile Platforms,37634.0,LCD,09:30 AM - 10:45 AM,TR,"Buy, U",,Spring,2016,morning,75.0
CS 480,Database Systems,17438.0,LCD,05:30 PM - 06:45 PM,TR,"Hummel, J; Gjomemo, R",,Spring,2016,evening,75.0
CS 480,Database Systems,19171.0,LCD,05:30 PM - 06:45 PM,TR,"Hummel, J; Gjomemo, R",,Spring,2016,evening,75.0
CS 486,Secure Operating System Design and Implementation,37268.0,LCD,04:00 PM - 04:50 PM,MWF,"Solworth, J",,Spring,2016,afternoon,50.0
CS 486,Secure Operating System Design and Implementation,37269.0,LCD,04:00 PM - 04:50 PM,MWF,"Solworth, J",,Spring,2016,afternoon,50.0
CS 489,Human Augmentics,38327.0,LCD,03:30 PM - 04:45 PM,TR,"Kenyon, R",,Spring,2016,afternoon,75.0
CS 489,Human Augmentics,38328.0,LCD,03:30 PM - 04:45 PM,TR,"Kenyon, R",,Spring,2016,afternoon,75.0
CS 491,Seminar,34895.0,LCD,02:00 PM - 03:15 PM,TR,"Cruz, I; Kanich, C",,Spring,2016,afternoon,75.0
CS 491,Seminar,34896.0,LCD,02:00 PM - 03:15 PM,TR,"Cruz, I; Kanich, C",,Spring,2016,afternoon,75.0
CS 491,Seminar,30476.0,LCD,02:30 PM - 05:30 PM,R,"Buy, U",,Spring,2016,afternoon,180.0
CS 491,Seminar,37242.0,LCD,02:30 PM - 05:30 PM,R,"Buy, U",,Spring,2016,afternoon,180.0
CS 491,Seminar,30475.0,LCD,04:00 PM - 06:40 PM,T,"Forbes, A",,Spring,2016,afternoon,160.0
CS 491,Seminar,38646.0,LCD,04:00 PM - 06:40 PM,T,"Forbes, A",,Spring,2016,afternoon,160.0
CS 491,Seminar,37631.0,LCD,05:00 PM - 06:15 PM,MW,"Sistla, A; Kanich, C",,Spring,2016,evening,75.0
CS 491,Seminar,37632.0,LCD,05:00 PM - 06:15 PM,MW,"Sistla, A; Kanich, C",,Spring,2016,evening,75.0
CS 499,Professional Development Seminar,30640.0,LCD,ARRANGED,,"Lillis, J",,Spring,2016,unknown,
CS 501,Computer Algorithms II,33788.0,LCD,03:30 PM - 04:45 PM,TR,"DasGupta, B",,Spring,2016,afternoon,75.0
CS 502,Design and Analysis of Efficient Algorithms in Computational Molecular Biology,23104.0,LCD,02:00 PM - 03:15 PM,TR,"Berger-Wolf, T",,Spring,2016,afternoon,75.0
CS 511,Artificial Intelligence II,17442.0,LCD,11:00 AM - 11:50 AM,MWF,"Gmytrasiewicz, P",,Spring,2016,morning,50.0
CS 514,Applied Artificial Intelligence,38618.0,LCD,12:00 PM - 12:50 PM,MWF,"Gmytrasiewicz, P",,Spring,2016,afternoon,50.0
CS 523,Multi-Media Systems,38501.0,LCD,09:30 AM - 10:45 AM,TR,"Lyons, L",,Spring,2016,morning,75.0
CS 553,Distributed Computing Systems,31243.0,LCD,02:00 PM - 03:15 PM,TR,"Kshemkalyani, A",,Spring,2016,afternoon,75.0
CS 569,High-Performance Processors and Systems,27021.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",,Spring,2016,morning,75.0
CS 581,Database Management Systems,28655.0,LCD,02:00 PM - 03:15 PM,MW,"Wolfson, O",,Spring,2016,afternoon,75.0
CS 588,Security and Privacy in Networked and Distributed Systems,38552.0,LCD,03:00 PM - 03:50 PM,MWF,"Solworth, J",,Spring,2016,afternoon,50.0
CS 594,Special Topics,38839.0,LCD,09:30 AM - 12:00 PM,T,"Zuck, L",,Spring,2016,morning,150.0
CS 594,Special Topics,34724.0,LCD,12:00 PM - 03:00 PM,T,"Venkatesan Natarajan, V",,Spring,2016,afternoon,180.0
CS 594,Special Topics,38551.0,LCD,12:30 PM - 01:45 PM,TR,"Grechanik, M",,Spring,2016,afternoon,75.0
CS 594,Special Topics,33792.0,LCD,03:30 PM - 04:45 PM,TR,"Checkoway, S",,Spring,2016,afternoon,75.0
CS 594,Special Topics,33648.0,LCD,03:30 PM - 04:45 PM,TR,"Di Eugenio, B",,Spring,2016,afternoon,75.0
CS 109,C/C ++ Programming for Engineers with MatLab,16592.0,LCD,02:00 PM - 03:40 PM,MW,"Bell, J",,Summer,2016,afternoon,100.0
CS 141,Program Design II,21448.0,LCD,10:00 AM - 12:50 PM,MW,"Lillis, J",,Summer,2016,morning,170.0
CS 151,Mathematical Foundations of Computing,21451.0,LEC,10:00 AM - 12:50 PM,TR,"Lillis, J",,Summer,2016,morning,170.0
CS 301,Languages and Automata,21455.0,LEC,02:00 PM - 04:30 PM,TR,"Retterer-Moore, J",,Summer,2016,afternoon,150.0
CS 401,Computer Algorithms I,14209.0,LCD,10:00 AM - 11:40 AM,MWF,"Lowman, R",,Summer,2016,morning,100.0
CS 401,Computer Algorithms I,15054.0,LCD,10:00 AM - 11:40 AM,MWF,"Lowman, R",,Summer,2016,morning,100.0
CS 480,Database Systems,19865.0,LCD,11:00 AM - 01:30 PM,TR,"Hummel, J",,Summer,2016,morning,150.0
CS 480,Database Systems,19866.0,LCD,11:00 AM - 01:30 PM,TR,"Hummel, J",,Summer,2016,morning,150.0
CS 100,Discovering Computer Science,10615.0,LCD,03:00 PM - 03:50 PM,MWF,"Hogan, D",,Fall,2016,afternoon,50.0
CS 100,Discovering Computer Science,40509.0,LCD,01:00 PM - 01:50 PM,MWF,"Hogan, D",,Fall,2016,afternoon,50.0
CS 107,Introduction to Computing and Programming,10634.0,LEC,03:30 PM - 04:45 PM,TR,"Theys, M",,Fall,2016,afternoon,75.0
CS 109,C/C ++ Programming for Engineers with MatLab,36425.0,LCD,04:00 PM - 04:50 PM,MW,"Bell, J",,Fall,2016,afternoon,50.0
CS 111,Program Design I,34656.0,LCD,02:00 PM - 03:15 PM,TR,"Troy, P",,Fall,2016,afternoon,75.0
CS 111,Program Design I,40304.0,LCD,02:00 PM - 03:15 PM,TR,"Berger-Wolf, T; Igic, B",,Fall,2016,afternoon,75.0
CS 111,Program Design I,40307.0,LCD,11:00 AM - 12:15 PM,TR,"Sloan, R",,Fall,2016,morning,75.0
CS 141,Program Design II,34657.0,LCD,03:00 PM - 03:50 PM,MWF,"Reed, D",,Fall,2016,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34858.0,LEC,01:00 PM - 01:50 PM,MWF,"DasGupta, B",,Fall,2016,afternoon,50.0
CS 201,Data Structures and Discrete Mathematics I,10641.0,LCD,11:00 AM - 12:15 PM,TR,"Theys, M",,Fall,2016,morning,75.0
CS 201,Data Structures and Discrete Mathematics I,,LCD,12:00 PM - 12:50 PM,F,"Theys, M",,Fall,2016,afternoon,50.0
CS 211,Programming Practicum,34861.0,LCD,11:00 AM - 11:50 AM,F,"Troy, P",,Fall,2016,morning,50.0
CS 251,Data Structures,36203.0,LCD,09:00 AM - 09:50 AM,MWF,"Hummel, J",,Fall,2016,morning,50.0
CS 251,Data Structures,40507.0,LCD,04:00 PM - 05:15 PM,MW,"Retterer-Moore, J",,Fall,2016,afternoon,75.0
CS 261,Machine Organization,36391.0,LCD,02:00 PM - 03:15 PM,TR,"Theys, M",,Fall,2016,afternoon,75.0
CS 301,Languages and Automata,10647.0,LEC,09:30 AM - 10:45 AM,TR,"Lillis, J",,Fall,2016,morning,75.0
CS 341,Programming Language Design and Implementation,36202.0,LCD,01:00 PM - 01:50 PM,MWF,"Hummel, J",,Fall,2016,afternoon,50.0
CS 342,Software Design,37162.0,LCD,04:00 PM - 05:15 PM,MW,"Reed, D",,Fall,2016,afternoon,75.0
CS 361,Computer Systems,36535.0,LCD,09:00 AM - 09:50 AM,MWF,"Taylor, C",,Fall,2016,morning,50.0
CS 362,Computer Design,36196.0,LCD,12:00 PM - 12:50 PM,MWF,"Taylor, C",,Fall,2016,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,36199.0,LCD,12:00 PM - 12:50 PM,MW,"Reed, D",,Fall,2016,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,38340.0,LCD,01:00 PM - 01:50 PM,MW,"Zuck, L",,Fall,2016,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,39429.0,LCD,02:00 PM - 02:50 PM,MW,"Zuck, L",,Fall,2016,afternoon,50.0
CS 385,Operating Systems Concepts and Design,10654.0,LCD,03:30 PM - 04:45 PM,TR,"Eriksson, J",,Fall,2016,afternoon,75.0
CS 401,Computer Algorithms I,10669.0,LCD,09:00 AM - 09:50 AM,MWF,"Reyzin, L",,Fall,2016,morning,50.0
CS 401,Computer Algorithms I,20262.0,LCD,09:00 AM - 09:50 AM,MWF,"Reyzin, L",,Fall,2016,morning,50.0
CS 401,Computer Algorithms I,35218.0,LCD,02:00 PM - 02:50 PM,MWF,"DasGupta, B",,Fall,2016,afternoon,50.0
CS 401,Computer Algorithms I,35219.0,LCD,02:00 PM - 02:50 PM,MWF,"DasGupta, B",,Fall,2016,afternoon,50.0
CS 401,Computer Algorithms I,39067.0,LCD,03:30 PM - 04:45 PM,TR,"Lillis, J",,Fall,2016,afternoon,75.0
CS 401,Computer Algorithms I,39068.0,LCD,03:30 PM - 04:45 PM,TR,"Lillis, J",,Fall,2016,afternoon,75.0
CS 411,Artificial Intelligence I,10672.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",,Fall,2016,morning,50.0
CS 411,Artificial Intelligence I,20266.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",,Fall,2016,morning,50.0
CS 412,Introduction to Machine Learning,38992.0,LCD,09:30 AM - 10:45 AM,TR,"Ziebart, B",,Fall,2016,morning,75.0
CS 412,Introduction to Machine Learning,38993.0,LCD,09:30 AM - 10:45 AM,TR,"Ziebart, B",,Fall,2016,morning,75.0
CS 424,Visualization and Visual Analytics,33484.0,LCD,03:30 PM - 04:45 PM,TR,"Forbes, A",,Fall,2016,afternoon,75.0
CS 424,Visualization and Visual Analytics,33485.0,LCD,03:30 PM - 04:45 PM,TR,"Forbes, A",,Fall,2016,afternoon,75.0
CS 425,Computer Graphics I,38706.0,LCD,12:30 PM - 01:45 PM,TR,"Kenyon, R",,Fall,2016,afternoon,75.0
CS 425,Computer Graphics I,38721.0,LCD,12:30 PM - 01:45 PM,TR,"Kenyon, R",,Fall,2016,afternoon,75.0
CS 440,Software Engineering I,38984.0,LCD,02:00 PM - 02:50 PM,MWF,"Bell, J",,Fall,2016,afternoon,50.0
CS 440,Software Engineering I,38985.0,LCD,02:00 PM - 02:50 PM,MWF,"Bell, J",,Fall,2016,afternoon,50.0
